,id,genre,styles,uri
0,10000,['Electronic'],"['Leftfield', 'Glitch', 'IDM', 'Techno', 'Electro']",https://i.discogs.com/p7f4ZqrMRNg0D56LTYP-lt7JPeBfx7QWVk4dnXSKevE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTUx/MjEtMTYxMzc3Njcy/Ni0xNzgzLmpwZWc.jpeg
1,10001,['Electronic'],['Techno'],https://i.discogs.com/jGCLZMAhZOIAeYOmOfO6tSxfXKLVrAe3um0oyWF6MHI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE0/MDM4MC0xMTI1MjQy/NTExLmpwZw.jpeg
2,10002,['Electronic'],"['Experimental', 'Ambient']",https://i.discogs.com/1P5UcV9wQuUIayOPEuLoTvw8KJeoyqTPNhp3U9CfkIg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTY4/MDc2NjAtMTQyNzA0/NDYyOC0xMDA4Lmpw/ZWc.jpeg
3,10003,['Rock'],"['Hard Rock', 'Heavy Metal']",https://i.discogs.com/7zfORiQRQFUXqI-ir_f29NwaCXEhN_CdE_TCuu9qhHQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE0/MjkwNzEtMTIzNzEx/OTU2My5qcGVn.jpeg
4,10004,['Electronic'],"['Techno', 'Acid']",https://i.discogs.com/-3RXoei4I3E2K9vFZzuVBY6Np2Z6RZ5yHC4XoLoHIio/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE0/NzExNS0xNTIyMDIx/NTY1LTE2MTYuanBl/Zw.jpeg
5,10005,"['Electronic', 'Rock']","['Leftfield', 'Folk Rock', 'Downtempo', 'Indie Rock']",https://i.discogs.com/cIcYJiL9XZfezOThKZnI6w5pN0m1RO9_GNa_VaC-aoc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM0/MDc5NC0xNDA1MTY5/NjM0LTI2OTMuanBl/Zw.jpeg
6,10006,"['Electronic', 'Jazz', 'Rock', 'Latin', 'Folk, World, & Country']","['Bossa Nova', 'Afro-Cuban Jazz', 'Art Rock', 'Experimental', 'Ambient', 'Downtempo', 'Minimal']",https://i.discogs.com/8_Gt2KR36rhtZU5nW6Z1ieSlPEe5f95Qze0nYVUMrzs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE1/MjA2MzgtMTI5NDUw/Njg0Ny5qcGVn.jpeg
7,10007,['Rock'],['Punk'],https://i.discogs.com/oIm0HqEd0hthE-aPaqdvmriA-pCJS68A7sOpf9xZ5z8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI2/NzQxMDgtMTMzMDE5/MTc3OC5qcGVn.jpeg
8,10008,"['Electronic', 'Rock']","['New Wave', 'Goth Rock']",https://i.discogs.com/cR8OfEpndgo6rF0Utttba-L-vT_gBbkhuV-ickz3AWE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTgw/NTA0MS0xMTY3MTQ5/NTg4LmpwZWc.jpeg
9,10009,['Electronic'],['House'],https://i.discogs.com/w5iaUpKo9kK8mcHGnZKbqZj0m3HoRVXwJ8m2d5tnKvg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEw/MDY2OC0xMTUzMDc3/ODMyLmpwZWc.jpeg
10,10010,"['Electronic', 'Rock']","['New Wave', 'Goth Rock', 'Deathrock']",https://i.discogs.com/YtTUsuuFNcnwvu1q0pnrb6aSrtWj6atDMnuOxR2nEtE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTUy/NDk5Ny0xMTUzNDA0/MjE1LmpwZWc.jpeg
11,10011,['Electronic'],"['House', 'Deep House']",https://i.discogs.com/VgvrWG6Oy7hvxQwD3JLxq7flEFJQinye8coRJdUKX60/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEx/NjA3OTEtMTY0MTQ2/NjIyNC00MjA2Lmpw/ZWc.jpeg
12,10012,['Rock'],['Hard Rock'],https://i.discogs.com/kKJctQSl8x4USXJzdONWNownlKGq2Ct0HjjqxdOK3nE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEy/NzMyMDItMTQ0NzE0/MzY4NS0xNTE0Lmpw/ZWc.jpeg
13,10013,"['Electronic', 'Pop']","['Synth-pop', 'Ballad', 'Chanson']",https://i.discogs.com/XMdX4rgac3LJLGj3r61LTgv-rBIwJQLqmlnlRZFxGaI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTg0/MDMxOTYtMTQ2MTAw/MjQ0MC02MDQyLmpw/ZWc.jpeg
