,id,genre,styles,uri
0,85000,['Rock'],['Art Rock'],https://i.discogs.com/gbakHZ3L-5sKJLhLkx1kStzQmoPp9NaaddCsTMjzvJg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc3Njc1/NS0xMjk5MTkyMzY4/LmpwZWc.jpeg
1,85001,['Rock'],['Art Rock'],https://i.discogs.com/r7SS9cBLqgH8uMcHl3ahZD_0jLwmeL3S2e2aozHDvAo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc2NzU3/My0xMzQzOTk2MjI1/LTUyNzcuanBlZw.jpeg
2,85002,"['Electronic', 'Pop']","['Electro', 'Synth-pop']",https://i.discogs.com/eK6IyzEhafiWl67Ns_UV_6YxWNkYQyUhefwcyTy_ZgQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM4NzAw/Ny0xNTQwMjE4MDcz/LTI0NTQuanBlZw.jpeg
3,85003,['Electronic'],['Trance'],https://i.discogs.com/nO1srLU2GOfpqE4ayjHHw0y1SUrR8mXCOvLAsX76rkU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM4Mzgz/MC0xMjYwMDMyNDEy/LmpwZWc.jpeg
4,85004,['Electronic'],"['House', 'Downtempo']",https://i.discogs.com/lVrSqbHOMT2ZRs9EMPB6-j5fk5F6WXZkTFeDD0kMxP8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU2MTc4/MS0xMTMxNzc1NzEw/LmpwZWc.jpeg
5,85005,['Rock'],"['Art Rock', 'New Wave', 'Post-Punk', 'Psychedelic Rock']",https://i.discogs.com/Gch4QBAzuU-cCwgRoK52h7yaTd1GO3hAIabGcKZVKD8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0NjQ4/Ni0xNjE1NDI0MTQ2/LTMyNzkuanBlZw.jpeg
6,85006,"['Electronic', 'Pop']",['Synth-pop'],https://i.discogs.com/Cr_124anTpvMFxCtOsMFmIVwZbFQV97aMNif0Kit1js/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg1MzY0/NS0xMjI4ODM2NzI4/LmpwZWc.jpeg
7,85007,['Electronic'],"['Hard House', 'Hard Trance']",https://i.discogs.com/3N-lRvLQAe12ZoabVZ_BvzwurrKAHc_F_48M2FjYgFc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcyNDM4/My0xNDg2MjA2MDQ1/LTExMDUuanBlZw.jpeg
8,85008,['Electronic'],['Synth-pop'],https://i.discogs.com/XHAPiOdCiFC4VtdaJrrUwTc-aWLMnZjGTajZcSEzTW0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2Mzc5/NTItMTU0MDIxNjA0/Ni0zNzkxLmpwZWc.jpeg
9,85009,['Electronic'],"['Trip Hop', 'Synth-pop']",https://i.discogs.com/HjG1hOoJC0yb3tiwUJ2xOjHUc39ojd88OuHCJvL6l_0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzNTEw/Ny0xNTcwOTI2NjU0/LTk0NjAuanBlZw.jpeg
