,id,genre,styles,uri
0,5000,"['Electronic', 'Rock']","['Goth Rock', 'Darkwave']",https://i.discogs.com/T7z4VGjIsJ10lIHFEbfJr0oB3Mgq3xpJYn75JzMHbhA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEw/OTM4My0xNTU1MjU4/OTEyLTk5NTMuanBl/Zw.jpeg
1,5001,['Rock'],['Alternative Rock'],https://i.discogs.com/l7hDj9vk7vHlv8sKX1E-vw8pmB_QfFH03f4FWDmKTf4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQ4/NTMzNy0xMTY0MDUx/MjEwLmpwZWc.jpeg
2,5002,['Electronic'],"['EBM', 'Electro']",https://i.discogs.com/ACNm3X583wKVev9rUuTv4KKagojnXe_TUgnwtp9HiiM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI5/MjA4MC0xMjIyNTUw/MjUxLmpwZWc.jpeg
3,5003,['Electronic'],"['Hardcore', 'Gabber']",https://i.discogs.com/-z1t-N_BcSiUY_O99ajwQLvu_v8E-wA5RSFPgSo72dQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI0/MDc5LTE0NjI4ODA1/NjEtMTEyNy5qcGVn.jpeg
4,5004,"['Rock', 'Pop']","['Acoustic', 'Power Pop', 'Indie Rock']",https://i.discogs.com/V3YsXD8TvQ82Lop3pWNppDbFE2c1jW-jz6NL6Nhmnfw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTkw/Mjc4OC0xMzA5OTY0/MzA5LmpwZWc.jpeg
5,5005,['Rock'],"['Hard Rock', 'Classic Rock']",https://i.discogs.com/KLSPb3WliOuyFH-Sw1gkbANxG22pWyRA-Tboe3-ux8o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEx/MjI5MDUtMTE5Mzg2/MDYxNi5qcGVn.jpeg
6,5006,"['Electronic', 'Rock']","['Alternative Rock', 'Synth-pop']",https://i.discogs.com/Biia9Ivur8XAyjtA3BnxrP9jtv3vtg3o1L9HL8cM2oc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI1/Nzc5MTktMTU4OTM5/MTEwNC05NTMxLmpw/ZWc.jpeg
7,5007,['Electronic'],"['Breakbeat', 'Electro']",https://i.discogs.com/EYrPLTukk8_sKn3fWUUs0_uhvNtX6PidJ2nlQWC5fNY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQz/NDA0NC0xMTEyODk2/NTI5LmpwZw.jpeg
8,5008,"['Rock', 'Pop']","['Chanson', 'Pop Rock', 'Indie Rock']",https://i.discogs.com/E401Xnj8xa4hog1jkhfB_GbUhzB5lRD6NbbEFdMLbSc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTY2/NDY0NS0xNjE4Njg4/MDAzLTEzOTMuanBl/Zw.jpeg
9,5009,['Electronic'],"['Hardcore', 'Gabber']",https://i.discogs.com/Md-yR3yk6v2XMnBtj3WHGYjPgdSqggbs4B5voo2WF9Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTIz/ODU5LTEzNjEyMjY1/MDUtNDE4OC5qcGVn.jpeg
