,id,genre,styles,uri
0,55000,['Pop'],['Ballad'],https://i.discogs.com/E7PNkFUKMWSRqJMCEzB97wsTzH_WdfUQpYVcHKNvja4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMzAz/ODMtMTIwMjMyMDkw/OC5qcGVn.jpeg
1,55001,['Electronic'],"['Ambient', 'Drone', 'Experimental', 'Minimal']",https://i.discogs.com/BOEYmDePL8qI1IMaFCzKsMcdUOnkB-zUiOrHPE5lLIg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU4Mjc4/Ni0xMTM2MDUzNDUx/LmpwZWc.jpeg
2,55002,"['Electronic', 'Hip Hop', 'Pop']",['Leftfield'],https://i.discogs.com/GhXxtS1VIyqYbHypnFVAr30BSLbxN3cwv6yC5ZtCGlA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NTQ5/MC0xNDAxNjc2MjA5/LTMyMDEuanBlZw.jpeg
3,55003,"['Electronic', 'Pop']","['Hi NRG', 'Synth-pop']",https://i.discogs.com/gzHuyiY_ewC0lSKlVuBiPh1wf_mMbwjNQX5dyJVQMOk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwOTU3/NzktMTIwMDMwOTUz/OC5qcGVn.jpeg
4,55004,"['Rock', 'Pop']",['Pop Rock'],https://i.discogs.com/_kZvxt9EsplJpm6WgfG15uCjkKX2YKyYDjaM3FTB_iA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4MjA1/NjgtMTI5MjA3NDE0/OC5qcGVn.jpeg
5,55005,['Electronic'],"['Ambient', 'Dub', 'Experimental', 'Field Recording']",https://i.discogs.com/UoNmhT_HCJlQXW69Lmc_bt8hpHakkZvMQqdVUxqTvLs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0Mzkx/My0xNTIzMzU3MTQy/LTIxMzUuanBlZw.jpeg
6,55007,['Rock'],['Alternative Rock'],https://i.discogs.com/MyoN59fRySShy542oK9pOWHwWvSIzFZtLO92SwCkx84/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk4NzE1/NC0xMjQwOTk0MjA3/LmpwZWc.jpeg
7,55008,['Rock'],"['Alternative Rock', 'Indie Rock']",https://i.discogs.com/rfX6ogzf4jYH3HABZhK1216D6ceS1Ty1VHQUg66oVi0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk4NjEw/NS0xNjE0NTcyMjIz/LTI4OTQuanBlZw.jpeg
8,55009,['Electronic'],"['Ambient', 'Drone', 'Experimental', 'Trip Hop']",https://i.discogs.com/Cv0IFIU4ATyAnHtn7x0_S83YZbPCY5OsTy9e9uZtNKA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk2ODUz/LTExOTAxNDEzMzku/anBlZw.jpeg
9,55010,['Electronic'],['Techno'],https://i.discogs.com/7t96oJeOQjYm958SagkAbY9PioXTdM5EYfTyV32NbK8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg1Mjgw/LTE2NDEyOTAzNzAt/OTAzOS5qcGVn.jpeg
10,55011,['Rock'],"['Alternative Rock', 'Indie Rock']",https://i.discogs.com/mG_jDco41g6duXjftOPtYguSG-DTyYdwftb3nlQwV5M/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMDYz/MTctMTI1MTc1OTQ2/My5qcGVn.jpeg
11,55012,['Electronic'],"['Ambient', 'Drone', 'Experimental', 'Minimal']",https://i.discogs.com/OVNUv1yiAooMQhPQmPUT43RodWPbd9xAnIDQ9mPNt3k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5NTk3/NC0xMjEwMTU2NDIz/LmpwZWc.jpeg
